name,description,category_id,email,phone,website,address,city,country,postal_code,latitude,longitude,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,sunday_hours,is_active,is_public,is_featured,is_verified
Read Waterford,"Quality bookstore services in Waterford, Ireland. Professional and reliable business serving the local community.",5,info@readwaterford.com,+84-429-9420,https://www.readwaterford.com,97 Main Street,Waterford,Ireland,55192,49.734328,-2.24004,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Bookstore Naples,"Quality bookstore services in Naples, Italy. Professional and reliable business serving the local community.",5,info@bookstorenaples.com,+47-313-3651,https://www.bookstorenaples.com,316 Church Street,Naples,Italy,53321,39.838909,-0.510971,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Library Liepāja,"Quality bookstore services in Liepāja, Latvia. Professional and reliable business serving the local community.",5,info@libraryliepāja.com,+55-410-5509,https://www.libraryliepāja.com,182 Queen Street,Liepāja,Latvia,47437,44.528994,3.97422,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Bookstore Kaunas,"Quality bookstore services in Kaunas, Lithuania. Professional and reliable business serving the local community.",5,info@bookstorekaunas.com,+71-848-9439,https://www.bookstorekaunas.com,28 Queen Street,Kaunas,Lithuania,28139,44.88322,15.774104,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Library Luxembourg City,"Quality bookstore services in Luxembourg City, Luxembourg. Professional and reliable business serving the local community.",5,info@libraryluxembourgcity.com,+40-927-2383,https://www.libraryluxembourgcity.com,313 High Street,Luxembourg City,Luxembourg,97636,52.912788,15.62719,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Novel Qormi,"Quality bookstore services in Qormi, Malta. Professional and reliable business serving the local community.",5,info@novelqormi.com,+74-372-7208,https://www.novelqormi.com,994 Church Street,Qormi,Malta,41082,55.225744,4.890888,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Novel Łódź,"Quality bookstore services in Łódź, Poland. Professional and reliable business serving the local community.",5,info@novelłódź.com,+89-329-3557,https://www.novelłódź.com,145 Main Street,Łódź,Poland,95777,58.515616,22.038604,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Bookstore Timișoara,"Quality bookstore services in Timișoara, Romania. Professional and reliable business serving the local community.",5,info@bookstoretimișoara.com,+62-697-5811,https://www.bookstoretimișoara.com,522 Queen Street,Timișoara,Romania,68413,48.741513,-3.111485,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Read Žilina,"Quality bookstore services in Žilina, Slovakia. Professional and reliable business serving the local community.",5,info@readžilina.com,+70-169-1008,https://www.readžilina.com,420 Church Street,Žilina,Slovakia,73665,36.809421,6.441784,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Novel Ljubljana,"Quality bookstore services in Ljubljana, Slovenia. Professional and reliable business serving the local community.",5,info@novelljubljana.com,+91-389-5065,https://www.novelljubljana.com,929 High Street,Ljubljana,Slovenia,34900,65.664863,7.595861,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Library Malmö,"Quality bookstore services in Malmö, Sweden. Professional and reliable business serving the local community.",5,info@librarymalmö.com,+93-813-5777,https://www.librarymalmö.com,96 Main Street,Malmö,Sweden,27503,43.677158,21.039109,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Pin Vienna,"Quality bowling alleys services in Vienna, Austria. Professional and reliable business serving the local community.",44,info@pinvienna.com,+95-562-4477,https://www.pinvienna.com,527 Queen Street,Vienna,Austria,54266,35.176675,14.824885,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Bowl Sofia,"Quality bowling alleys services in Sofia, Bulgaria. Professional and reliable business serving the local community.",44,info@bowlsofia.com,+96-268-1902,https://www.bowlsofia.com,252 Church Street,Sofia,Bulgaria,50899,38.000497,17.902036,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Strike Zadar,"Quality bowling alleys services in Zadar, Croatia. Professional and reliable business serving the local community.",44,info@strikezadar.com,+60-801-4871,https://www.strikezadar.com,904 High Street,Zadar,Croatia,87824,39.707983,-6.54716,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Famagusta Lanes,"Quality bowling alleys services in Famagusta, Cyprus. Professional and reliable business serving the local community.",44,info@famagustalanes.com,+75-873-8622,https://www.famagustalanes.com,134 Main Street,Famagusta,Cyprus,13346,58.102878,-5.911393,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Bowl Brno,"Quality bowling alleys services in Brno, Czech Republic. Professional and reliable business serving the local community.",44,info@bowlbrno.com,+32-161-7619,https://www.bowlbrno.com,901 High Street,Brno,Czech Republic,45370,56.568374,14.144604,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Bowl Aalborg,"Quality bowling alleys services in Aalborg, Denmark. Professional and reliable business serving the local community.",44,info@bowlaalborg.com,+99-406-7394,https://www.bowlaalborg.com,982 Main Street,Aalborg,Denmark,90731,60.061184,-1.30215,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Strike Tallinn,"Quality bowling alleys services in Tallinn, Estonia. Professional and reliable business serving the local community.",44,info@striketallinn.com,+66-611-8972,https://www.striketallinn.com,566 King Street,Tallinn,Estonia,39898,64.571044,15.540884,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Strike Espoo,"Quality bowling alleys services in Espoo, Finland. Professional and reliable business serving the local community.",44,info@strikeespoo.com,+61-835-7245,https://www.strikeespoo.com,849 Church Street,Espoo,Finland,16780,38.692579,6.880434,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Larissa Lanes,"Quality bowling alleys services in Larissa, Greece. Professional and reliable business serving the local community.",44,info@larissalanes.com,+70-609-2721,https://www.larissalanes.com,211 Church Street,Larissa,Greece,71345,50.148794,3.366477,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Pin Pécs,"Quality bowling alleys services in Pécs, Hungary. Professional and reliable business serving the local community.",44,info@pinpécs.com,+95-619-4130,https://www.pinpécs.com,42 Queen Street,Pécs,Hungary,27843,44.605961,13.351098,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Limerick Lanes,"Quality bowling alleys services in Limerick, Ireland. Professional and reliable business serving the local community.",44,info@limericklanes.com,+70-733-5207,https://www.limericklanes.com,992 King Street,Limerick,Ireland,52006,52.790776,5.198908,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Bowl Milan,"Quality bowling alleys services in Milan, Italy. Professional and reliable business serving the local community.",44,info@bowlmilan.com,+60-805-8529,https://www.bowlmilan.com,122 Church Street,Milan,Italy,15492,39.099798,6.989546,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Jūrmala Lanes,"Quality bowling alleys services in Jūrmala, Latvia. Professional and reliable business serving the local community.",44,info@jūrmalalanes.com,+82-274-9505,https://www.jūrmalalanes.com,2 Church Street,Jūrmala,Latvia,16373,55.076548,26.558852,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Strike Panevėžys,"Quality bowling alleys services in Panevėžys, Lithuania. Professional and reliable business serving the local community.",44,info@strikepanevėžys.com,+67-147-1320,https://www.strikepanevėžys.com,998 Church Street,Panevėžys,Lithuania,21542,48.349808,29.759772,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Esch-sur-Alzette Lanes,"Quality bowling alleys services in Esch-sur-Alzette, Luxembourg. Professional and reliable business serving the local community.",44,info@esch-sur-alzettelanes.com,+91-685-7465,https://www.esch-sur-alzettelanes.com,638 Church Street,Esch-sur-Alzette,Luxembourg,39791,47.701252,14.686137,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Bowl Valletta,"Quality bowling alleys services in Valletta, Malta. Professional and reliable business serving the local community.",44,info@bowlvalletta.com,+33-132-1258,https://www.bowlvalletta.com,564 King Street,Valletta,Malta,26110,65.168071,9.206083,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Wrocław Lanes,"Quality bowling alleys services in Wrocław, Poland. Professional and reliable business serving the local community.",44,info@wrocławlanes.com,+43-853-1278,https://www.wrocławlanes.com,103 Church Street,Wrocław,Poland,19709,48.295142,-8.403067,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Alley Timișoara,"Quality bowling alleys services in Timișoara, Romania. Professional and reliable business serving the local community.",44,info@alleytimișoara.com,+58-379-9946,https://www.alleytimișoara.com,664 Church Street,Timișoara,Romania,29751,41.212317,12.670873,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Banská Bystrica Lanes,"Quality bowling alleys services in Banská Bystrica, Slovakia. Professional and reliable business serving the local community.",44,info@banskábystricalanes.com,+80-856-8753,https://www.banskábystricalanes.com,816 King Street,Banská Bystrica,Slovakia,53445,49.575745,13.009937,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Alley Ljubljana,"Quality bowling alleys services in Ljubljana, Slovenia. Professional and reliable business serving the local community.",44,info@alleyljubljana.com,+91-252-1623,https://www.alleyljubljana.com,639 King Street,Ljubljana,Slovenia,60685,65.818366,2.345864,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Alley Stockholm,"Quality bowling alleys services in Stockholm, Sweden. Professional and reliable business serving the local community.",44,info@alleystockholm.com,+31-105-5321,https://www.alleystockholm.com,132 King Street,Stockholm,Sweden,71720,68.21912,-9.497322,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Expert Graz,"Quality business consultants services in Graz, Austria. Professional and reliable business serving the local community.",18,info@expertgraz.com,+98-230-6078,https://www.expertgraz.com,784 King Street,Graz,Austria,82326,47.62109,-5.112012,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Expert Burgas,"Quality business consultants services in Burgas, Bulgaria. Professional and reliable business serving the local community.",18,info@expertburgas.com,+33-730-3146,https://www.expertburgas.com,934 King Street,Burgas,Bulgaria,19237,67.454782,-9.959993,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Expert Zagreb,"Quality business consultants services in Zagreb, Croatia. Professional and reliable business serving the local community.",18,info@expertzagreb.com,+87-812-7286,https://www.expertzagreb.com,810 High Street,Zagreb,Croatia,69361,49.727751,0.542317,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Consult Nicosia,"Quality business consultants services in Nicosia, Cyprus. Professional and reliable business serving the local community.",18,info@consultnicosia.com,+66-300-5329,https://www.consultnicosia.com,709 High Street,Nicosia,Cyprus,80481,49.382546,6.5508,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Business Brno,"Quality business consultants services in Brno, Czech Republic. Professional and reliable business serving the local community.",18,info@businessbrno.com,+52-599-1552,https://www.businessbrno.com,468 King Street,Brno,Czech Republic,13739,40.968938,-7.884522,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Strategy Esbjerg,"Quality business consultants services in Esbjerg, Denmark. Professional and reliable business serving the local community.",18,info@strategyesbjerg.com,+49-477-2282,https://www.strategyesbjerg.com,932 Main Street,Esbjerg,Denmark,83166,37.893041,-7.847125,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Expert Narva,"Quality business consultants services in Narva, Estonia. Professional and reliable business serving the local community.",18,info@expertnarva.com,+63-119-5614,https://www.expertnarva.com,424 Main Street,Narva,Estonia,82938,58.826834,28.755147,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Consult Espoo,"Quality business consultants services in Espoo, Finland. Professional and reliable business serving the local community.",18,info@consultespoo.com,+54-149-5763,https://www.consultespoo.com,835 Church Street,Espoo,Finland,98860,47.332774,-5.381307,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Expert Heraklion,"Quality business consultants services in Heraklion, Greece. Professional and reliable business serving the local community.",18,info@expertheraklion.com,+69-813-5168,https://www.expertheraklion.com,260 King Street,Heraklion,Greece,21353,39.166497,15.107411,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Strategy Pécs,"Quality business consultants services in Pécs, Hungary. Professional and reliable business serving the local community.",18,info@strategypécs.com,+83-562-1580,https://www.strategypécs.com,774 High Street,Pécs,Hungary,21465,55.960498,-3.617266,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Expert Waterford,"Quality business consultants services in Waterford, Ireland. Professional and reliable business serving the local community.",18,info@expertwaterford.com,+37-423-9917,https://www.expertwaterford.com,635 High Street,Waterford,Ireland,92640,40.94242,20.663045,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Business Palermo,"Quality business consultants services in Palermo, Italy. Professional and reliable business serving the local community.",18,info@businesspalermo.com,+75-924-6232,https://www.businesspalermo.com,730 High Street,Palermo,Italy,88258,35.067673,-8.256776,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Strategy Jūrmala,"Quality business consultants services in Jūrmala, Latvia. Professional and reliable business serving the local community.",18,info@strategyjūrmala.com,+87-631-7424,https://www.strategyjūrmala.com,595 Main Street,Jūrmala,Latvia,55746,65.322833,4.369507,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
