name,description,address,phone_number,website,email,category,city,country,postal_code,latitude,longitude,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,sunday_hours,is_active,is_public,is_featured
Dr. med. Christoph Bernhardt,Professional doctor services.,"Lange Reihe 39, 20099 Hamburg, Germany",040 243964,https://hausaerzte.org/hamburg/dr-med-christoph-bernhardt/,info@drmedchristophbernhardt.com,Medical Laboratories,Hamburg,Germany,,53.556965,10.010311,,,,,,,,true,true,false
Dr. med. Claudia Rothmund,Professional doctor services.,"Rothenbaumchaussee 26, 20148 Hamburg, Germany",040 28096633,https://www.internist-rothenbaum.de/,info@drmedclaudiarothmund.com,Medical Laboratories,Hamburg,Germany,,53.564866,9.98978,,,,,,,,true,true,false
Dr. med. Corinna Herrmann - Medizin & Ästhetik,Professional doctor services.,"Neuer Wall 61, 20354 Hamburg, Germany",01522 6897612,http://dr-corinna-herrmann.de/,info@drmedcorinnaherrmannmedizinasthetik.com,Medical Laboratories,Hamburg,Germany,,53.550522,9.988736,,,,,,,,true,true,false
Dr. med. Mario Voss,Professional doctor services.,"Friedrichstraße 115, 10117 Berlin, Germany",030 28391555,http://www.hausarzt-mitte.de/,info@drmedmariovoss.com,Medical Laboratories,Berlin,Germany,,52.526779,13.387401,,,,,,,,true,true,false
Dr. med. N. Bettina Heitmann,Professional doctor services.,"Wincklerstraße 1, 20459 Hamburg, Germany",040 373230,http://www.arztpraxis-am-michel.de/,info@drmednbettinaheitmann.com,Medical Laboratories,Hamburg,Germany,,53.547634,9.980254,,,,,,,,true,true,false
Dr. med. Thomas Raile,Professional doctor services.,"Anton-Wilhelm-Amo-Straße 6, 10117 Berlin, Germany",030 20623992,http://hausarzt-raile.de/,info@drmedthomasraile.com,Medical Laboratories,Berlin,Germany,,52.511767,13.386948,,,,,,,,true,true,false
Dr. med. Tom Straessle,Professional doctor services.,"Großneumarkt 20, 20459 Hamburg, Germany",040 352607,http://www.dr-straessle.de/,info@drmedtomstraessle.com,Medical Laboratories,Hamburg,Germany,,53.551079,9.979973,,,,,,,,true,true,false
Dr. med. vet. Cornand Corinna,Professional veterinary care services.,"Heidberg 45, 22301 Hamburg, Germany",040 79305996,http://www.doktor-dolittle.net/,info@drmedvetcornandcorinna.com,Veterinary,Hamburg,Germany,,53.58815,10.01133,,,,,,,,true,true,false
Dr. med. vet. Fabian von Manteuffel,Professional veterinary care services.,"Hülsdornweg 24, 22179 Hamburg, Germany",040 6416667,http://www.tierdoc.de/,info@drmedvetfabianvonmanteuffel.com,Veterinary,Hamburg,Germany,,53.595021,10.065116,,,,,,,,true,true,false
"Dra. Anna Pedro - English, Spanish & Catalan speaking General Practitioner - Turó Park Medical Clinic Barcelona",Professional doctor services.,"Plaça de Sant Gregori Taumaturg, 5, Sarrià-Sant Gervasi, 08021 Barcelona, Spain",932 52 97 29,https://turoparkmedical.com/doctors/anna-pedro-general-practicioner/,info@draannapedroenglishspanishcatalanspeakinggeneralpractitionerturoparkmedicalclinicbarcelona.com,Medical Laboratories,Barcelona,Spain,,41.394302,2.138499,,,,,,,,true,true,false
Dragon délice - restaurant chinois - Marseille 龙小吃 马赛中餐,Professional chinese restaurant services.,"165 Rue de Rome, 13006 Marseille, France",09 56 11 80 08,,info@dragondelicerestaurantchinoismarseille.com,Asian Restaurants,Marseille,France,,43.288413,5.382629,,,,,,,,true,true,false
Dream Properties Valencia,Professional real estate agency services.,"Carrer de Dénia, 49, L'Eixample, 46006 València, Valencia, Spain",963 12 50 00,http://www.spaansedroomhuizen.com/,info@dreampropertiesvalencia.com,Real Estate Agencies,Valencia,Spain,,39.462354,-0.376367,,,,,,,,true,true,false
Dream Salon Coiffure,Professional hair salon services.,"10 Rue Lafon, 13006 Marseille, France",04 91 54 35 65,http://www.salonrevecoiffure.com/,info@dreamsaloncoiffure.com,Beauty Salon,Marseille,France,,43.291336,5.381462,,,,,,,,true,true,false
Dream Wash: El Lavado de Coche Como Habias Soñado,Professional car wash services.,"C. de Orense, 24, Parking Planta -4, Tetuán, 28020 Madrid, Spain",910 11 17 54,http://www.dreamwash.es/,info@dreamwashellavadodecochecomohabiassonado.com,Automotive,Madrid,Spain,,40.451231,-3.69485,,,,,,,,true,true,false
Dress Code Vintage Store,Professional clothing store services.,"Nostitzstraße 25, 10961 Berlin, Germany",030 12020491,http://www.dresscodeberlin.com/,info@dresscodevintagestore.com,Clothing Store,Berlin,Germany,,52.490082,13.39009,,,,,,,,true,true,false
Driver Center Hamburg-Altona - Driver Reifen und KFZ-Technik GmbH,Professional auto parts store services.,"Beerenweg 3, 22761 Hamburg, Germany",040 898590,https://www.drivercenter.eu/de-de/reifenhaendler/hamburg-altona/DE0002101095,info@drivercenterhamburgaltonadriverreifenundkfztechnikgmbh.com,Retail,Hamburg,Germany,,53.566518,9.920688,,,,,,,,true,true,false
Du Bonheur,"Quaint café with sidewalk tables offering breakfast, delicate French pastries & simple lunch menus.","Brunnenstraße 39, 10115 Berlin, Germany",030 56591955,https://www.dubonheur.de/,info@dubonheur.com,Pastry Shops,Berlin,Germany,,52.536243,13.397867,,,,,,,,true,true,false
Du Pain et des Idées,"Traditional French pastries & signature ""pain des amis"" bread in an 1875 shop with painted ceilings.","34 Rue Yves Toudic, 75010 Paris, France",01 42 40 44 52,http://dupainetdesidees.com/,info@dupainetdesidees.com,Pastry Shops,Paris,France,,48.871245,2.36289,,,,,,,,true,true,false
Dubai Juwelier by Thwaini,Professional jewelry store services.,"Wandsbeker Chaussee 14, 22089 Hamburg, Germany",01577 5589358,,info@dubaijuwelierbythwaini.com,Jewelry Stores,Hamburg,Germany,,53.564708,10.036192,,,,,,,,true,true,false
Ducati Berlin,"Ducati dealer with large motorbike range plus leathers, helmets, gloves, boots & merchandise.","Holzhauser Str. 152B, 13509 Berlin, Germany",030 440445560,https://www.ducati-berlin.de/,info@ducatiberlin.com,Retail,Berlin,Germany,,52.584904,13.313691,,,,,,,,true,true,false
Duclef Café Pâtisserie,Professional bakery services.,"10 Rue de la Bombarde, 69005 Lyon, France",,http://www.duclef.com/,info@duclefcafepatisserie.com,Pastry Shops,Lyon,France,,45.761849,4.826641,,,,,,,,true,true,false
Dulce de Leche,"Artisanal pastries & cakes, plus light lunches, in a high-ceilinged space with a buzzy vibe.","C/ de Jesús, 71 Esquina, Extramurs, 46007 València, Valencia, Spain",960 11 23 16,http://www.pasteleriadulcedeleche.com/,info@dulcedeleche.com,Pastry Shops,Valencia,Spain,,39.464272,-0.384873,,,,,,,,true,true,false
Dulf's Burger,Professional hamburger restaurant services.,"Karolinenstraße 2, 20357 Hamburg, Germany",040 46007663,https://dulfsburger.de/standorte/karolinenstrasse/,info@dulfsburger.com,Asian Restaurants,Hamburg,Germany,,53.557014,9.97519,,,,,,,,true,true,false
Dumke u. Lütt GmbH,Professional store services.,"Wragekamp 12, 22397 Hamburg, Germany",040 6076970,http://www.dumke-luett.de/,info@dumkeuluttgmbh.com,Retail,Hamburg,Germany,,53.711623,10.107316,,,,,,,,true,true,false
Dussmann das KulturKaufhaus,"Massive bookshop offering a variety of literary genres, plus gifts, records, events & a cafe.","Friedrichstraße 90, 10117 Berlin, Germany",030 20251111,https://www.kulturkaufhaus.de/,info@dussmanndaskulturkaufhaus.com,Bookstore,Berlin,Germany,,52.518339,13.388897,,,,,,,,true,true,false
Dutch café,Professional coffee shop services.,"64 Rue du Refuge Entrée café dans, en face, Rue du Panier No 22, 13002 Marseille, France",04 91 44 40 86,,info@dutchcafe.com,Retail,Marseille,France,,43.299299,5.368024,,,,,,,,true,true,false
Dux Gin & Cocktail Bar Barcelona,"Hip craft cocktail bar renowned for various styles of gin & tonic, plus live bands on weekends.","Carrer dels Vigatans, 13, Ciutat Vella, 08003 Barcelona, Spain",,http://duxborne.com/,info@duxgincocktailbarbarcelona.com,Bars & Pubs,Barcelona,Spain,,41.38441,2.180063,,,,,,,,true,true,false
Dyson Store Hamburg,Professional electronics store services.,"6, Mönckebergstraße 10, 20095 Hamburg, Germany",040 42932998,https://www.dyson.de/einblicke-in-dyson/dyson-demo.html,info@dysonstorehamburg.com,Electronics Stores,Hamburg,Germany,,53.55163,10.002682,,,,,,,,true,true,false
Dyson Store Marseille,Professional home goods store services.,"9 Quai du Lazaret, 13002 Marseille, France",09 86 00 98 44,https://www.dyson.fr/a-propos-de-dyson/dyson-demo,info@dysonstoremarseille.com,Retail,Marseille,France,,43.306735,5.364186,,,,,,,,true,true,false
Délice du Capitole,"Kebabs, grilled meats, burgers & sandwiches served in an unfussy eatery with delivery & takeout.","7 Rue Lafayette, 31000 Toulouse, France",05 61 22 76 51,https://www.delice-du-capitole.fr/,info@deliceducapitole.com,Fast Food,Toulouse,France,,43.604997,1.444396,,,,,,,,true,true,false
Délices de chine（味之家）,Professional chinese restaurant services.,"9 Rue des Lois, 31000 Toulouse, France",05 61 22 55 77,,info@delicesdechine.com,Asian Restaurants,Toulouse,France,,43.605316,1.441994,,,,,,,,true,true,false
Díaz & Associates | Immigration and Criminal Lawyers in Valencia,Professional lawyer services.,"Av. del Marqués de Sotelo, 5, Ciutat Vella, 46002 València, Valencia, Spain",625 39 04 53,https://diazyasociados.es/abogado-extranjeria-valencia/,info@diazassociatesimmigrationandcriminallawyersinvalencia.com,Legal Services,Valencia,Spain,,39.468649,-0.376491,,,,,,,,true,true,false
E! MOVIL STORE,Professional cell phone store services.,"Av. del Oeste, 43, bajo, Ciutat Vella, 46001 Valencia, Spain",960 09 97 64,http://emovilstore.es/,info@emovilstore.com,Retail,Valencia,Spain,,39.46979,-0.379349,,,,,,,,true,true,false
E-Cars Berlin GmbH,Professional car dealer services.,"Wittstocker Str. 18, 10553 Berlin, Germany",0176 63251981,http://www.e-carsberlin.de/,info@ecarsberlingmbh.com,Car Dealers,Berlin,Germany,,52.530466,13.325384,,,,,,,,true,true,false
E-Center STRUVE - Eidelstedt,Professional supermarket services.,"Hörgensweg 5, 22523 Hamburg, Germany",040 5719860,http://www.edeka-struve.de/,info@ecenterstruveeidelstedt.com,Supermarkets,Hamburg,Germany,,53.615964,9.904485,,,,,,,,true,true,false
E-Leclerc Sormiou Marseille,Professional supermarket services.,"Zac Baou de Sormiou, Chem. du Roy d'Espagne, 13009 Marseille, France",04 96 14 07 30,https://e.leclerc/mag/e-leclerc-sormiou,info@eleclercsormioumarseille.com,Supermarkets,Marseille,France,,43.232665,5.401486,,,,,,,,true,true,false
E.Leclerc Gas Station,Professional gas station services.,"Bd du Fort de Vaux, 75017 Paris, France",01 41 27 91 60,https://www.e.leclerc/mag/e-leclerc-levallois,info@eleclercgasstation.com,Gas Stations,Paris,France,,48.89361,2.302942,,,,,,,,true,true,false
E.Leclerc LYON,Professional supermarket services.,"90 Av. Barthélémy Buyer, 69009 Lyon, France",04 78 25 01 54,https://www.e.leclerc/mag/e-leclerc-lyon-9eme,info@eleclerclyon.com,Supermarkets,Lyon,France,,45.762171,4.803586,,,,,,,,true,true,false
ECCO Hamburg Europa Passage,"Footwear chain selling stylish everyday & sport shoes, plus bags, wallets & belts.","Ballindamm 40, 20095 Hamburg, Germany",040 40185994,https://de.ecco.com/?utm_source=yext&utm_medium=gmb&utm_campaign=1056000,info@eccohamburgeuropapassage.com,Shoe Stores,Hamburg,Germany,,53.551245,9.996246,,,,,,,,true,true,false
EDEKA,Professional supermarket services.,"Glockengießerwall 8, 20095 Hamburg, Germany",040 30309880,http://www.edeka-tamme.de/,info@edeka.com,Supermarkets,Hamburg,Germany,,53.553479,10.005796,,,,,,,,true,true,false
EDEKA Bahnhof Südkreuz,Professional supermarket services.,"Hildegard-Knef-Platz 1, 10829 Berlin, Germany",030 78712600,https://www.edeka.de/eh/minden-hannover/edeka-bahnhof-s%C3%BCdkreuz-hildegard-knef-platz-1/index-2.jsp,info@edekabahnhofsudkreuz.com,Supermarkets,Berlin,Germany,,52.476443,13.36496,,,,,,,,true,true,false
EDEKA Böcker,Professional supermarket services.,"Überseeboulevard 4-10, 20457 Hamburg, Germany",040 30382606,https://www.edeka-boecker.de/,info@edekabocker.com,Supermarkets,Hamburg,Germany,,53.541822,9.997737,,,,,,,,true,true,false
EDEKA Center Berlin Moabit,Professional supermarket services.,"Stephanstraße 37-43, 10559 Berlin, Germany",030 99286850,https://www.edeka.de/eh/minden-hannover/edeka-center-berlin-moabit-stephanstr.-37-43/index.jsp,info@edekacenterberlinmoabit.com,Supermarkets,Berlin,Germany,,52.532138,13.34475,,,,,,,,true,true,false
EDEKA Center Niemann,Professional supermarket services.,"Blankenburger Str. 81, 13156 Berlin, Germany",030 48626480,https://www.edeka.de/eh/minden-hannover/edeka-center-niemann-blankenburger-str.-81/index.jsp,info@edekacenterniemann.com,Supermarkets,Berlin,Germany,,52.584774,13.416638,,,,,,,,true,true,false
EDEKA Center St. Pauli,Professional supermarket services.,"Neuer Kamp 31, 20359 Hamburg, Germany",04101 8472701,https://www.edeka.de/eh/nord/edeka-center-st.-pauli-neuer-kamp-31/index-2.jsp,info@edekacenterstpauli.com,Supermarkets,Hamburg,Germany,,53.556706,9.966085,,,,,,,,true,true,false
EDEKA City Markt,Professional supermarket services.,"Friedrichstraße 142, 10117 Berlin, Germany",030 20166540,https://www.edeka.de/eh/minden-hannover/edeka-city-markt-friedrichstr.-142/index.jsp,info@edekacitymarkt.com,Supermarkets,Berlin,Germany,,52.520001,13.388005,,,,,,,,true,true,false
EDEKA Holst,Professional supermarket services.,"Paul-Roosen-Straße 8, 22767 Hamburg, Germany",040 310240,https://www.edeka.de/eh/nord/e-aktiv-markt-herwig-holst-paul-roosen-str.-8/index.jsp,info@edekaholst.com,Supermarkets,Hamburg,Germany,,53.552968,9.959872,,,,,,,,true,true,false
EDEKA Körner,Professional supermarket services.,"Wittenbergpl. 4, 10789 Berlin, Germany",030 21473420,https://www.edeka.de/eh/minden-hannover/edeka-k%C3%B6rner-wittenbergplatz-4/index.jsp,info@edekakorner.com,Supermarkets,Berlin,Germany,,52.50264,13.34376,,,,,,,,true,true,false
EDEKA Meissner,Professional supermarket services.,"Nollendorfpl. 8-9, 10777 Berlin, Germany",030 21751895,https://www.edeka.de/eh/minden-hannover/edeka-meissner-nollendorfplatz-8-9/index.jsp,info@edekameissner.com,Supermarkets,Berlin,Germany,,52.498936,13.354581,,,,,,,,true,true,false
EDEKA Moch Supermarket,Professional supermarket services.,"Grunerstraße 20, 10179 Berlin, Germany",030 24045625,https://www.edeka.de/eh/minden-hannover/edeka-moch-grunerstr.-20/index.jsp,info@edekamochsupermarket.com,Supermarkets,Berlin,Germany,,52.51997,13.414725,,,,,,,,true,true,false
EDEKA Niemerszein St. Georg,Professional supermarket services.,"Lange Reihe 110, 20099 Hamburg, Germany",040 88239910,http://www.niemerszein.de/,info@edekaniemerszeinstgeorg.com,Supermarkets,Hamburg,Germany,,53.559476,10.014419,,,,,,,,true,true,false
EDEKA Niemerszein am Mühlenkamp,Professional supermarket services.,"Mühlenkamp 45, 22303 Hamburg, Germany",040 27877953,http://www.niemerszein.de/,info@edekaniemerszeinammuhlenkamp.com,Supermarkets,Hamburg,Germany,,53.582809,10.01012,,,,,,,,true,true,false
EDEKA Sapphire,Professional supermarket services.,"Chausseestraße 43, 10115 Berlin, Germany",030 25763150,https://www.edeka.de/eh/minden-hannover/edeka-sapphire-chausseestr.-43/index.jsp,info@edekasapphire.com,Supermarkets,Berlin,Germany,,52.534104,13.378931,,,,,,,,true,true,false
EDEKA Schlemmer Markt STRUVE,Professional supermarket services.,"Große Bleichen 30, 20354 Hamburg, Germany",040 345317,https://edeka-struve.de/aktuelles,info@edekaschlemmermarktstruve.com,Supermarkets,Hamburg,Germany,,53.553459,9.988433,,,,,,,,true,true,false
EDEKA Schlemmer Markt STRUVE Großer Burstah,Professional supermarket services.,"Großer Burstah 31, 20457 Hamburg, Germany",040 364737,https://edeka-struve.de/de/marktdetailseite/schlemmer-markt-struve-am-grossen-burstah-2,info@edekaschlemmermarktstruvegroerburstah.com,Supermarkets,Hamburg,Germany,,53.548085,9.98894,,,,,,,,true,true,false
EDEKA Tamme Airport Plaza,Professional supermarket services.,"Flughafenstr. 1, 22335 Hamburg, Germany",040 35965258,https://www.edeka-tamme.de/,info@edekatammeairportplaza.com,Supermarkets,Hamburg,Germany,,53.631952,10.0055,,,,,,,,true,true,false
EDEKA Tamme Bahnhof Altona,Professional supermarket services.,"Paul-Nevermann-Platz 15, 22765 Hamburg, Germany",040 38615480,https://www.edeka-tamme.de/,info@edekatammebahnhofaltona.com,Supermarkets,Hamburg,Germany,,53.552169,9.935384,,,,,,,,true,true,false
EDEKA Tamme Semperhaus,Professional supermarket services.,"Spitalerstraße 10-12, 20095 Hamburg, Germany",040 29841886,http://www.edeka-tamme.de/,info@edekatammesemperhaus.com,Supermarkets,Hamburg,Germany,,53.552284,10.003281,,,,,,,,true,true,false
EDEKA Ungefroren,Professional supermarket services.,"Fischerinsel 12, 10179 Berlin, Germany",030 20216615,https://www.edeka.de/eh/minden-hannover/edeka-ungefroren-fischerinsel-12/index-2.jsp,info@edekaungefroren.com,Supermarkets,Berlin,Germany,,52.513706,13.40589,,,,,,,,true,true,false
EDU DETAIL “Premium Car Detailing & Shine”,Professional car wash services.,"C. de Santa Leonor, 65, San Blas-Canillejas, 28037 Madrid, Spain",603 75 88 11,,info@edudetailpremiumcardetailingshine.com,Automotive,Madrid,Spain,,40.432979,-3.627311,,,,,,,,true,true,false
EG AGENCY,Professional real estate agency services.,"64 Av. d'Haifa, 13008 Marseille, France",07 43 39 32 55,http://www.egagency.fr/,info@egagency.com,Real Estate Agencies,Marseille,France,,43.251447,5.389564,,,,,,,,true,true,false
EGIDO - Ihr Wirtschaftsprüfer aus Hamburg,Professional consultant services.,"Holzdamm 47, 20099 Hamburg, Germany",040 524765799,https://www.egido-audit.de/,info@egidoihrwirtschaftspruferaushamburg.com,Business Consultants,Hamburg,Germany,,53.555793,10.006145,,,,,,,,true,true,false
EIB Monceau Collège - École Internationale Bilingue,Professional school services.,"16 Rue Margueritte, 75017 Paris, France",01 46 22 40 20,https://eibparis.com/college-monceau/,info@eibmonceaucollegeecoleinternationalebilingue.com,Schools,Paris,France,,48.880825,2.300575,,,,,,,,true,true,false
EKH LEGAL | Rechtsanwalt Ehssan Khazaeli ‧ Fachanwalt für Strafrecht ‧ Medienrecht ‧ Strafverteidigung,Professional lawyer services.,"Leipziger Pl. 9/6. OG, 10117 Berlin, Germany",030 209678200,https://www.ekh-legal.de/,info@ekhlegalrechtsanwaltehssankhazaelifachanwaltfurstrafrechtmedienrechtstrafverteidigung.com,Legal Services,Berlin,Germany,,52.508922,13.379308,,,,,,,,true,true,false
